Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
sorceryArmorLightning_GlovesDesc,items,Clothes,,,"[d1d1d1][I]Equipped item values[/I][-]:\n• Maximum Spirit is increased by [ae92d5]{cvar($gloves_spiritMax:0)}[-]\n• Spirit Regeneration is increased by [ae92d5]{cvar($gloves_spiritRegen:0.00)}[-]\n• Lightning Essence Find is increased by [ae92d5]{cvar(.gloves_essenceLightningHarvest:0)}%[-]\n• Lightning Sorcery Damage is increased by [ae92d5]{cvar(.gloves_sorceryLightningDamage:0)}%[-]\n[5c009d]LIGHTNING ARMOR SET[-]: Wearing [ae92d5]{cvar(.LightningArmorSetPieces:0)}[-] of 10 set pieces. Completing this set unleashes its full potential.\n\n[d1d1d1][I]This rune-etched armor binds to its master, growing in power when worn in unison...[/I][-]",,,,,,,,,,,,,,
sorceryArmorLightning_Leg,items,Clothes,,,"[5c009d]Lightning[-] Sorcerer Leg",,,,,,,,,,,,,,
sorceryArmorLightning_LegDesc,items,Clothes,,,"[d1d1d1][I]Equipped item values[/I][-]:\n• Maximum Spirit is increased by [ae92d5]{cvar($leg_spiritMax:0)}[-]\n• Spirit Regeneration is increased by [ae92d5]{cvar($leg_spiritRegen:0.00)}[-]\n• Lightning Essence Find is increased by [ae92d5]{cvar(.leg_essenceLightningHarvest:0)}%[-]\n• Lightning Sorcery Damage is increased by [ae92d5]{cvar(.leg_sorceryLightningDamage:0)}%[-]\n[5c009d]LIGHTNING ARMOR SET[-]: Wearing [ae92d5]{cvar(.LightningArmorSetPieces:0)}[-] of 10 set pieces. Completing this set unleashes its full potential.\n\n[d1d1d1][I]This rune-etched armor binds to its master, growing in power when worn in unison...[/I][-]",,,,,,,,,,,,,,
sorceryArmorLightning_Pants,items,Clothes,,,"[5c009d]Lightning[-] Sorcerer Pants",,,,,,,,,,,,,,
sorceryArmorLightning_PantsDesc,items,Clothes,,,"[d1d1d1][I]Equipped item values[/I][-]:\n• Maximum Spirit is increased by [ae92d5]{cvar($pants_spiritMax:0)}[-]\n• Spirit Regeneration is increased by [ae92d5]{cvar($pants_spiritRegen:0.00)}[-]\n• Lightning Essence Find is increased by [ae92d5]{cvar(.pants_essenceLightningHarvest:0)}%[-]\n• Lightning Sorcery Damage is increased by [ae92d5]{cvar(.pants_sorceryLightningDamage:0)}%[-]\n[5c009d]LIGHTNING ARMOR SET[-]: Wearing [ae92d5]{cvar(.LightningArmorSetPieces:0)}[-] of 10 set pieces. Completing this set unleashes its full potential.\n\n[d1d1d1][I]This rune-etched armor binds to its master, growing in power when worn in unison...[/I][-]",,,,,,,,,,,,,,
sorceryArmorLightning_Boots,items,Clothes,,,"[5c009d]Lightning[-] Sorcerer Boots",,,,,,,,,,,,,,
sorceryArmorLightning_BootsDesc,items,Clothes,,,"[d1d1d1][I]Equipped item values[/I][-]:\n• Maximum Spirit is increased by [ae92d5]{cvar($boots_spiritMax:0)}[-]\n• Spirit Regeneration is increased by [ae92d5]{cvar($boots_spiritRegen:0.00)}[-]\n• Lightning Essence Find is increased by [ae92d5]{cvar(.boots_essenceLightningHarvest:0)}%[-]\n• Lightning Sorcery Damage is increased by [ae92d5]{cvar(.boots_sorceryLightningDamage:0)}%[-]\n[5c009d]LIGHTNING ARMOR SET[-]: Wearing [ae92d5]{cvar(.LightningArmorSetPieces:0)}[-] of 10 set pieces. Completing this set unleashes its full potential.\n\n[d1d1d1][I]This rune-etched armor binds to its master, growing in power when worn in unison...[/I][-]",,,,,,,,,,,,,,

spellcastFire,items,Spellcast,,,"Fire [ae92d5]Spellcast[-]",,,,,,,,,,,,,,
spellcastFireDesc,items,Spellcast,,,"[d1d1d1][I]Invoke the incinerating force of fire by casting your spells through this Fire Weapon:[/I][-]\n• Damage [ae92d5]{cvar(.weapon_sorceryFireDamage:0)}%[-], Casting [ae92d5]{cvar(.weapon_sorceryFireSpellSpeed:0)}%[-], Charging [ae92d5]{cvar(.weapon_sorceryFireSpellCharge:0)}%[-]\n• [36dc2a]CAUTERIZE[-]: Cauterize wounds\n• [407fff]BLAZING[-]: Move with blazing speed\n• [407fff]FIRE FLIGHT[-]: Fire Flight on jump\n• [407fff]METEOR LAND[-]: Explode on landing a Fire Flight\n[d1d1d1][I][U]Unlock Abilities via Fire Spellcast Perk[/U]:[/I][-]\n[I][36dc2a]Primary[-]: Hold Primary Action to use[/I]\n[I][407fff]Secondary[-]: Hold Secondary Action to use[/I]",,,,,,,,,,,,,,
spellcastIce,items,Spellcast,,,"Ice [ae92d5]Spellcast[-]",,,,,,,,,,,,,,
spellcastIceDesc,items,Spellcast,,,"[d1d1d1][I]Invoke the freezing power of Ice by casting your spells through this Ice Weapon:[/I][-]\n• Damage [ae92d5]{cvar(.weapon_sorceryIceDamage:0)}%[-], Casting [ae92d5]{cvar(.weapon_sorceryIceSpellSpeed:0)}%[-], Charging [ae92d5]{cvar(.weapon_sorceryIceSpellCharge:0)}%[-]\n• [2f9970]ICEBLINK[-]: Move with icy speed\n• [36dc2a]CRYSTALLIZE[-]: Shield in freezing ice\n• [407fff]SHOOTING STAR[-]: Launch on jump\n• [ba3fd0]STARFALL[-]: Freeze on landing Shooting Star\n• [e60000]HAILING[-]: Shooting Star gains Hail\n[d1d1d1][I][U]Unlock Abilities via Ice Spellcast Perk[/U]:[/I][-]\n[I][36dc2a]Primary[-]: Hold Primary Action to use[/I]\n[I][407fff]Secondary[-]: Hold Secondary Action to use[/I]",,,,,,,,,,,,,,

spellTurretFire,items,Ammo,,,"Fire [ae92d5]Spell Turret[-]",,,,,,,,,,,,,,
spellTurretFireDesc,items,Ammo,,,"[d1d1d1][I]Autonomously incinerate and explode trespassers by loading Fire Spells and deploying this Fire Spell Turret:[/I][-]\n• [ae92d5]SPELL AMMO[-]: Fire, Firenado and Meteor\n• [ae92d5]FIRE SORCERY[-]: Inherits 100% damage\n• [ae92d5]SPIRIT BURDEN[-]: Max Spirit reduced by 50%\n[36dc2a]Improve via Fire Spell Turret Perk[-]",,,,,,,,,,,,,,
spellTurretIce,items,Ammo,,,"Ice [ae92d5]Spell Turret[-]",,,,,,,,,,,,,,
spellTurretIceDesc,items,Ammo,,,"[d1d1d1][I]Autonomously freeze and shatter trespassers by loading Ice Spells and deploying this Ice Spell Turret:[/I][-]\n• [ae92d5]SPELL AMMO[-]: Ice, Comet and Ice Storm\n• [ae92d5]ICE SORCERY[-]: Inherits 100% damage\n• [ae92d5]SPIRIT BURDEN[-]: Max Spirit reduced by 50%\n[36dc2a]Improve via Ice Spell Turret Perk[-]",,,,,,,,,,,,,,

spellFire,items,Spell,,,"Fire [ae92d5]Spell[-]",,,,,,,,,,,,,,
spellFireDesc,items,Spell,,,"[d1d1d1][I]Cast this spell through a Fire Spellcast to incinerate the flesh off your foes and ignite them into an eternal grave... or pile of ash.[/I][-]\n• [36dc2a]INCINERATE[-]: Set foes ablaze\n• [407fff]EXPLOSIVE[-]: Knock foes down on impact\n• [ba3fd0]WILDFIRE[-]: Ignites nearby foes\n• [e60000]CREMATION[-]: Double destruction fully charged\n\n[d1d1d1][I][U]Unlock Abilities via Fire Spell Perk[/U]:[-]\n[36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,
spellFire2,items,Spell,,,"Firenado [ae92d5]Spell[-]",,,,,,,,,,,,,,
spellFire2Desc,items,Spell,,,"[d1d1d1][I]Cast this spell through a Fire Spellcast to reduce your enemies to ash by means of a whirling inferno of mass destruction.[/I][-]\n• [36dc2a]INCINERATE[-]: Engulf nearby foes\n• [407fff]EXPLOSIVE[-]: Bolster destruction exploding foes\n• [ba3fd0]CLONE[-]: Spawn lesser Firenados\n• [e60000]CATEGORY 5[-]: Double destruction fully charged\n\n[d1d1d1][I][U]Unlock Abilities via Firenado Spell Perk[/U]:[-]\n[36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,
spellFire3,items,Spell,,,"Meteor [ae92d5]Spell[-]",,,,,,,,,,,,,,
spellFire3Desc,items,Spell,,,"[d1d1d1][I]Cast this spell through a Fire Spellcast to command the very stars unto your victim.[/I][-]\n• [36dc2a]INCINERATE[-]: Melt foes with twice the burn\n• [407fff]EXPLOSIVE[-]: Impact with devastating force\n• [ba3fd0]SHOWER[-]: Rain down fiery hell on nearby foes\n• [e60000]HELLSTORM[-]: Double destruction fully charged\n\n[d1d1d1][I][U]Unlock Abilities via Meteor Spell Perk[/U]:[-]\n\n[36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,

spellIce,items,Spell,,,"Ice [ae92d5]Spell[-]",,,,,,,,,,,,,,
spellIceDesc,items,Spell,,,"[d1d1d1][I]Cast this spell through an Ice Spellcast to freeze your foes flesh off while shattering their lifeless husk into icy bits:[/I][-]\n• [2f9970]CHILLING[-]: Victims Chill nearby foes\n• [36dc2a]FREEZING[-]: Freeze chilled foes twice as much\n• [407fff]SHATTERING[-]: Shatter frozen foes twice as much\n• [ba3fd0]ARCTIC[-]: Chill Range + Impact Area doubled\n• [e60000]SUBZERO[-]: Double impact fully charged\n[d1d1d1][I][U]Unlock Abilities via Ice Spell Perk[/U]:[-]\n[2f9970]Initiate[-], [36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,
spellIce2,items,Spell,,,"Comet [ae92d5]Spell[-]",,,,,,,,,,,,,,
spellIce2Desc,items,Spell,,,"[d1d1d1][I]Cast this spell through an Ice Spellcast to shatter your foes amass by means of cosmic misfortune:[/I][-]\n• [2f9970]CHILLING[-]: All foes Chill before impact\n• [36dc2a]FREEZING[-]: Always Freeze primary target\n• [407fff]SHATTERING[-]: Always Shatter primary target\n• [ba3fd0]ARCTIC[-]: Chill Range + Impact Area doubled\n• [e60000]HAILSTORM[-]: Call down a hailstorm\n[d1d1d1][I][U]Unlock Abilities via Comet Spell Perk[/U]:[-]\n[2f9970]Initiate[-], [36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,
spellIce3,items,Spell,,,"Ice Storm [ae92d5]Spell[-]",,,,,,,,,,,,,,
spellIce3Desc,items,Spell,,,"[d1d1d1][I]Cast this spell through an Ice Spellcast to destroy foes by means of inescapable tempest:[/I][-]\n• [2f9970]CHILLING[-]: Additional slowing\n• [36dc2a]FREEZING[-]: Double Freezing chance\n• [407fff]SHATTERING[-]: Double Shatter chance\n• [ba3fd0]COLD FRONT[-]: Lasting effects outside storm\n• [e60000]CATEGORY 5[-]: Always Freeze on escape\n[d1d1d1][I][U]Unlock Abilities via Ice Storm Spell Perk[/U]:[-]\n[2f9970]Initiate[-], [36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,

sorceryTrap_Ice,items,Spellcast,,,"Ice [ae92d5]Trap[-]",,,,,,,,,,,,,,
sorceryTrap_IceDesc,items,Spellcast,,,"[d1d1d1][I]Chill, Freeze and Shatter trespassers with this Trap:[/I][-]\n• Chill, Freeze and Shatter\n• [2f9970]CHILLING[-]: +10% Chill Slowing\n• [36dc2a]FREEZING[-]: Extra Freeze chance\n• [407fff]SHATTERING[-]: Extra Shatter chance\n• [ba3fd0]ARCTIC[-]: +20% Chill Slowing\n• [e60000]HAILING[-]: Chance for Hailstorm\n[d1d1d1][I][U]Unlock Abilities via Ice Trap Perk[/U]:[-]\n[2f9970]Initiate[-], [36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,
sorceryTrap_Fire,items,Spellcast,,,"Fire [ae92d5]Trap[-]",,,,,,,,,,,,,,
sorceryTrap_FireDesc,items,Spellcast,,,"[d1d1d1][I]Burn, Incinerate and Explode trespassers with this Trap:[/I][-]\n• Burn, Incinerate and Explode\n• [2f9970]BURNING[-]: Double Burn damage\n• [36dc2a]INCINERATING[-]: Extra Incinerate chance\n• [407fff]EXPLODING[-]: Extra Explode chance\n• [ba3fd0]WILDFIRE[-]: Burn spreads and slows foes\n• [e60000]SHOWER[-]: Chance for Meteor Shower\n[d1d1d1][I][U]Unlock Abilities via Fire Trap Perk[/U]:[-]\n[2f9970]Initiate[-], [36dc2a]Novice[-], [407fff]Adept[-], [ba3fd0]Expert[-], [e60000]Master[-][/I]",,,,,,,,,,,,,,

spellArrowFireDesc,items,Ammo,,,"[d1d1d1][I]Shoot this Spell Ammo through a Bow / Crossbow to incinerate the flesh off your foes and ignite them into an eternal grave... or pile of ash.[/I][-]\n• [ae92d5]BURN[-]: Set foes ablaze\n• [ae92d5]INCINERATE[-]: Melt foes with double burn\n• [ae92d5]EXPLOSIVE[-]: Knock down and heavy damage\n• [ae92d5]FIRENADO[-]: +5% Chance per rank of Firenado Spell\n• [ae92d5]METEOR[-]: +5% Chance per rank of Meteor Spell\n[d1d1d1][I]Improves with and scales off Fire Sorcery.[-][/I]",,,,,,,,,,,,,,
spellArrowFire,items,Ammo,,,"Fire [ae92d5]Spell Arrow[-]",,,,,,,,,,,,,,
spellBoltFire,items,Ammo,,,"Fire [ae92d5]Spell Bolt[-]",,,,,,,,,,,,,,
spellArrowIceDesc,items,Ammo,,,"[d1d1d1][I]Shoot this Spell Ammo through a Bow / Crossbow to freeze your foes flesh off while shattering their lifeless husk into icy bits.[/I][-]\n• [ae92d5]CHILLING[-]: Chill nearby foes\n• [ae92d5]FREEZING[-]: Freeze Chilled foes\n• [ae92d5]SHATTERING[-]: Shatter Frozen foes\n• [ae92d5]COMET[-]: +5% Chance per rank of Comet\n• [ae92d5]ICE STORM[-]: +5% Chance per rank of Ice Storm\n[d1d1d1][I]Improves with and scales off Ice Sorcery.[-][/I]",,,,,,,,,,,,,,
spellArrowIce,items,Ammo,,,"Ice [ae92d5]Spell Arrow[-]",,,,,,,,,,,,,,
spellBoltIce,items,Ammo,,,"Ice [ae92d5]Spell Bolt[-]",,,,,,,,,,,,,,

potionBottle,items,Food,,,"[ae92d5]Potion[-] Bottle",,,,,,,,,,,,,,
potionBottleDesc,items,Food,,,"Alchemists can use this [ae92d5]Potion Bottle[-] to produce various concoctions.",,,,,,,,,,,,,, 
potion_Health,items,Food,,,"Health [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_HealthDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Health Potion[-] is capable of replenishing lost Health. The amount of Health restored is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Health per Level.",,,,,,,,,,,,,,
potion_Stamina,items,Food,,,"Stamina [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_StaminaDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Stamina Potion[-] is capable of replenishing lost Stamina. The amount of Stamina restored is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Stamina per Level.",,,,,,,,,,,,,,
potion_Spirit,items,Food,,,"Spirit [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_SpiritDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Spirit Potion[-] is capable of replenishing lost Spirit. The amount of Spirit restored is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Spirit per Level.",,,,,,,,,,,,,,
potion_Remedy,items,Food,,,"Remedy [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_RemedyDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Remedy Potion[-] cures critical ailments over its duration. The duration it continues curing ailments is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Remedy Chance per Level.",,,,,,,,,,,,,,
potion_Travel,items,Food,,,"Travel [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_TravelDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Travel Potion[-] will imbue you with faster movement speed outside of combat. The speed at which you travel is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Travel Speed per Level.",,,,,,,,,,,,,,
potion_Haste,items,Food,,,"Haste [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_HasteDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Haste Potion[-] will imbue you with faster Attack, Casting, Charging and Harvesting speed. The speed at which you perform these actions is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Haste Speed per Level.",,,,,,,,,,,,,,
potion_Devour,items,Food,,,"Devour [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_DevourDesc,items,Food,,,"Concocted by an Unholy Alchemist, this [ae92d5]Devour Potion[-] transfuses its supernatural properties to satiate Hunger. This taxing process of transfusion will temporarily drain the Max Lifeforce (Health, Stamina, Spirit) of its consumer, with every use, for a period of time. The amount of satiation and lifeforce drain is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: 20% Hunger Satiation per Level.",,,,,,,,,,,,,,
potion_SlowFall,items,Food,,,"Slow Fall [ae92d5]Potion[-]",,,,,,,,,,,,,,
potion_SlowFallDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Slow Fall Potion[-] allows you to safely fall great distances while also healing you throughout your descent. The duration at which you safely fall, and the amount you heal, is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Slow Fall Duration and Heal",,,,,,,,,,,,,,
potionFire_Essence,items,Food,,,"Fire Essence [ae92d5]Potion[-]",,,,,,,,,,,,,,
potionFire_EssenceDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Fire Essence Potion[-] increases your ability to harvest Fire Essence. The essence harvest bonus is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Essence Find per Level.",,,,,,,,,,,,,,
potionFire_Sorcery,items,Food,,,"Fire [ae92d5]Potion[-]",,,,,,,,,,,,,,
potionFire_SorceryDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Fire Potion[-] will augment your Fire Sorcery. The amount your Fire Sorcery increases is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Fire Sorcery per Level.",,,,,,,,,,,,,,
potionIce_Essence,items,Food,,,"Ice Essence [ae92d5]Potion[-]",,,,,,,,,,,,,,
potionIce_EssenceDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Ice Essence Potion[-] increases your ability to find Ice Essence. The essence find bonus is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Essence Find per Level.",,,,,,,,,,,,,,
potionIce_Sorcery,items,Food,,,"Ice [ae92d5]Potion[-]",,,,,,,,,,,,,,
potionIce_SorceryDesc,items,Food,,,"Concocted by an Alchemist, this [ae92d5]Ice Potion[-] will augment your Ice Sorcery. The amount your Ice Sorcery increases is determined by [ae92d5]Alchemy Potency[-].\n\n[ae92d5]POTENCY[-]: +20% Ice Sorcery per Level.",,,,,,,,,,,,,,
sorceryElixir_attFire,items,Food,,,"Fire Skill [ae92d5]Elixir[-]",,,,,,,,,,,,,,
sorceryElixir_attFireDesc,items,Food,,,"[I][d1d1d1]Looted from Fallen or concocted by Alchemists, this Elixir will imbue its consumer with permanent Fire Sorcery skill.[-][/I]\n• [ae92d5]+1 Level[-] to Fire Sorcery Attribute\n• [ae92d5]+5%[-] Permanent Damage Boost ([I]Level 10+[/I])\n• [ae92d5]+5%[-] Permanent Essence Find ([I]Level 10+[/I])\n[I][36dc2a]Consume to permanently unlock and improve Fire Sorcery. Master Sorcerers are capable of learning multiple elements.[-][/I]",,,,,,,,,,,,,,
sorceryElixir_attIce,items,Food,,,"Ice Skill [ae92d5]Elixir[-]",,,,,,,,,,,,,,
sorceryElixir_attIceDesc,items,Food,,,"[I][d1d1d1]Looted from Fallen or concocted by Alchemists, this Elixir will imbue its consumer with permanent Ice Sorcery skill.[-][/I]\n• [ae92d5]+1 Level[-] to Ice Sorcery Attribute\n• [ae92d5]+5%[-] Permanent Damage Boost ([I]Level 10+[/I])\n• [ae92d5]+5%[-] Permanent Essence Find ([I]Level 10+[/I])\n[I][36dc2a]Consume to permanently unlock and improve Ice Sorcery. Master Sorcerers are capable of learning multiple elements.[-][/I]",,,,,,,,,,,,,,
sorceryElixir_attLightning,items,Food,,,"Lightning Skill [ae92d5]Elixir[-]",,,,,,,,,,,,,,
sorceryElixir_attLightningDesc,items,Food,,,"[I][d1d1d1]Looted from Fallen or concocted by Alchemists, this Elixir will imbue its consumer with permanent Lightning Sorcery skill.[-][/I]\n• [ae92d5]+1 Level[-] to Lightning Sorcery Attribute\n• [ae92d5]+5%[-] Permanent Damage Boost ([I]Level 10+[/I])\n• [ae92d5]+5%[-] Permanent Essence Find ([I]Level 10+[/I])\n[I][36dc2a]Consume to permanently unlock and improve Lightning Sorcery. Master Sorcerers are capable of learning multiple elements.[-][/I]",,,,,,,,,,,,,,

sorceryFamiliarArcane,items,Familiar,,,"Arcane [ae92d5]Familiar[-]",,,,,,,,,,,,,,
sorceryFamiliarArcaneDesc,items,Familiar,,,"[d1d1d1][I]Summon your Arcane Familiar to assist you.[/I][-]\n• [ae92d5]Summon[-] Familiar: [36dc2a]Primary[-] (Spirit: [ae92d5]-30[-])\n• [ae92d5]Heal[-] Familiar: [407fff]Secondary[-] (Spirit: [ae92d5]-10[-])\n• [ae92d5]Despawn[-] Familiar: Hold [407fff]Secondary[-]\n[d1d1d1][I][U]Unlock Abilities via Arcane Familiar Perk[/U]:[-]\n[36dc2a]Primary[-]: Left Click, [407fff]Secondary[-]: Right Click[/I]\n[ff0000]Singleplayer-Only Feature ATM.[-]",,,,,,,,,,,,,,

scrollQuest_ConjureFireItems,items,Book,,,"Conjure Fire Gear [ae92d5]Scroll[-]",,,,,,,,,,,,,,
scrollQuest_ConjureFireItemsDesc,items,Book,,,"[I][d1d1d1]Scrolls imbue Sorcerers with powerful Enchantments, while some even Conjure items.[-][/I]\nThat clever Sorcerer Altin stashed his Fire Gear in a place no one could find it... literally. Luckily, we can recite the incantation on this Scroll to Conjure up his stashed Fire Items!\n• [ae92d5]Conjure Items[-]: Intro Fire Gear\n• [ae92d5]Single Use[-]: One-time use\n[I][36dc2a]Requires Fire Skill Elixir to use. Master Sorcerers are capable of learning multiple elements.[-][/I]",,,,,,,,,,,,,,
scrollQuest_ConjureIceItems,items,Book,,,"Conjure Ice Gear [ae92d5]Scroll[-]",,,,,,,,,,,,,,
scrollQuest_ConjureIceItemsDesc,items,Book,,,"[I][d1d1d1]Scrolls imbue Sorcerers with powerful Enchantments, while some even Conjure items.[-][/I]\nThat clever Sorcerer Altin stashed his Ice Gear in a place no one could find it... literally. Luckily, we can recite the incantation on this Scroll to Conjure up his stashed Ice Items!\n• [ae92d5]Conjure Items[-]: Intro Ice Gear\n• [ae92d5]Single Use[-]: One-time use\n[I][36dc2a]Requires Ice Skill Elixir to use. Master Sorcerers are capable of learning multiple elements.[-][/I]",,,,,,,,,,,,,,
scrollQuest_ConjureLightningItems,items,Book,,,"Conjure Lightning Gear [ae92d5]Scroll[-]",,,,,,,,,,,,,,
scrollQuest_ConjureLightningItemsDesc,items,Book,,,"[I][d1d1d1]Scrolls imbue Sorcerers with powerful Enchantments, while some even Conjure items.[-][/I]\nThat clever Sorcerer Altin stashed his Lightning Gear in a place no one could find it... literally. Luckily, we can recite the incantation on this Scroll to Conjure up his stashed Lightning Items!\n• [ae92d5]Conjure Items[-]: Intro Lightning Gear\n• [ae92d5]Single Use[-]: One-time use\n[I][36dc2a]Requires Lightning Skill Elixir to use. Master Sorcerers are capable of learning multiple elements.[-][/I]",,,,,,,,,,,,,,
